type,area_in_marla,bedroom,bath,location_city,price
House,6.0,4.0,5.0,Multan,20000000.0
House,7.0,4.0,5.0,Multan,21000000.0
House,7.0,4.0,5.0,Multan,20000000.0
House,7.0,4.0,6.0,Multan,24000000.0
House,9.0,6.0,6.0,Multan,34800000.0
House,5.0,4.0,6.0,Multan,12000000.0
House,5.0,3.0,4.0,Multan,12500000.0
House,5.0,3.0,4.0,Multan,12000000.0
House,4.0,3.0,4.0,Multan,13000000.0
House,10.0,5.0,6.0,Multan,35000000.0
House,7.0,5.0,6.0,Multan,14000000.0
House,9.0,5.0,5.0,Multan,21800000.0
House,20.0,6.0,6.0,Multan,60000000.0
House,16.0,5.0,5.0,Multan,33000000.0
House,11.0,6.0,6.0,Multan,34900000.0
House,6.0,5.0,6.0,Multan,20500000.0
House,10.0,5.0,6.0,Multan,35000000.0
House,5.0,3.0,4.0,Multan,17000000.0
House,5.0,3.0,4.0,Multan,15500000.0
House,5.0,3.0,4.0,Multan,15500000.0
House,5.0,3.0,4.0,Multan,12000000.0
House,10.0,5.0,6.0,Multan,30000000.0
House,8.0,4.0,5.0,Multan,24000000.0
House,20.0,5.0,6.0,Multan,44000000.0
House,8.0,4.0,5.0,Multan,28000000.0
House,5.0,3.0,4.0,Multan,12000000.0
House,5.0,3.0,4.0,Multan,16500000.0
House,5.0,5.0,6.0,Multan,16500000.0
House,13.0,6.0,6.0,Multan,45500000.0
House,20.0,6.0,6.0,Multan,63900000.0
House,20.0,5.0,6.0,Multan,42000000.0
House,5.0,4.0,5.0,Multan,19500000.0
House,5.0,4.0,5.0,Multan,19700000.0
House,24.0,7.0,6.0,Multan,70000000.0
House,5.0,3.0,3.0,Multan,17000000.0
House,10.0,5.0,5.0,Multan,31500000.0
House,5.0,3.0,3.0,Multan,15500000.0
House,10.0,5.0,5.0,Multan,32000000.0
House,9.0,5.0,5.0,Multan,31000000.0
House,5.0,4.0,4.0,Multan,16500000.0
House,22.0,7.0,6.0,Multan,58000000.0
House,10.0,5.0,6.0,Multan,23000000.0
House,10.0,5.0,5.0,Multan,29900000.000000004
House,10.0,7.0,6.0,Multan,38000000.0
House,20.0,5.0,6.0,Multan,45000000.0
House,5.0,3.0,4.0,Multan,9800000.0
House,7.0,4.0,4.0,Multan,20000000.0
House,3.0,3.0,3.0,Multan,6500000.0
House,20.0,5.0,6.0,Multan,45000000.0
House,20.0,6.0,6.0,Multan,67000000.0
House,20.0,6.0,6.0,Multan,60000000.0
House,10.0,5.0,5.0,Multan,34800000.0
House,9.0,5.0,6.0,Multan,33500000.0
House,5.0,4.0,5.0,Multan,16200000.000000002
House,9.0,5.0,6.0,Multan,33000000.0
House,5.0,3.0,4.0,Multan,15000000.0
House,7.0,4.0,5.0,Multan,21000000.0
House,5.0,4.0,5.0,Multan,17000000.0
House,5.0,4.0,5.0,Multan,15500000.0
House,10.0,6.0,6.0,Multan,32000000.0
House,5.0,4.0,5.0,Multan,13500000.0
House,10.0,4.0,5.0,Multan,25000000.0
House,10.0,5.0,6.0,Multan,28000000.0
House,4.0,2.0,3.0,Multan,6200000.0
House,10.0,5.0,6.0,Multan,41000000.0
House,10.0,5.0,6.0,Multan,35000000.0
House,20.0,8.0,6.0,Multan,90000000.0
House,10.0,5.0,6.0,Multan,20000000.0
House,12.0,5.0,6.0,Multan,44000000.0
House,10.0,5.0,6.0,Multan,35000000.0
House,5.0,4.0,5.0,Multan,15500000.0
House,5.0,4.0,4.0,Multan,16500000.0
House,10.0,5.0,6.0,Multan,33000000.0
House,20.0,6.0,6.0,Multan,65000000.0
House,3.5,3.0,4.0,Multan,7500000.0
House,5.0,4.0,5.0,Multan,14900000.0
House,3.0,1.0,1.0,Multan,2800000.0
House,5.0,4.0,4.0,Multan,15000000.0
House,5.0,4.0,5.0,Multan,11000000.0
House,4.0,3.0,4.0,Multan,8500000.0
House,5.0,4.0,5.0,Multan,17000000.0
House,7.0,6.0,6.0,Multan,29000000.0
House,5.0,3.0,5.0,Multan,17500000.0
House,5.0,3.0,4.0,Multan,16500000.0
House,10.0,5.0,5.0,Multan,34000000.0
House,7.0,5.0,6.0,Multan,16500000.0
House,10.0,3.0,4.0,Multan,20000000.0
House,5.0,4.0,5.0,Multan,13000000.0
House,5.0,4.0,5.0,Multan,14500000.0
House,6.1,5.0,5.0,Multan,22000000.0
House,5.0,4.0,5.0,Multan,15000000.0
House,7.0,5.0,5.0,Multan,23000000.0
House,10.0,5.0,6.0,Multan,37000000.0
House,6.0,3.0,3.0,Multan,7000000.0
House,10.0,5.0,5.0,Multan,26000000.0
House,5.0,2.0,2.0,Multan,9800000.0
House,10.0,6.0,6.0,Multan,34000000.0
House,6.0,5.0,6.0,Multan,5500000.0
House,6.5,5.0,5.0,Multan,8000000.0
House,7.0,3.0,5.0,Multan,17500000.0
House,20.0,5.0,5.0,Multan,65000000.0
House,10.0,5.0,6.0,Multan,37000000.0
House,20.0,5.0,5.0,Other,80000000.0
House,40.0,5.0,5.0,Other,25000000.0
House,5.0,3.0,3.0,Other,8500000.0
Other,40.0,2.0,2.0,Other,160000000.0
House,3.0,3.0,3.0,Other,7700000.0
House,20.0,5.0,5.0,Other,10500000.0
Flat,1.4,2.0,1.0,Other,4270000.0
House,5.0,2.0,3.0,Other,15000000.0
Flat,2.2,1.0,1.0,Other,9800000.0
House,14.0,3.0,3.0,Other,80000000.0
House,5.0,3.0,2.0,Other,35000000.0
House,32.0,7.0,7.0,Other,70000000.0
Flat,2.0,1.0,1.0,Other,7734999.999999999
House,6.0,3.0,1.0,Other,8500000.0
Flat,3.3,1.0,1.0,Other,6500000.0
Flat,1.4,2.0,1.0,Other,4880000.0
Flat,7.6,3.0,2.0,Other,12000000.0
Flat,1.3,1.0,1.0,Other,4000000.0
House,3.0,5.0,1.0,Other,12500000.0
House,56.0,3.0,4.0,Other,300000000.0
Flat,2.9,1.0,1.0,Other,5500000.0
House,10.0,3.0,2.0,Other,14000000.0
House,19.0,3.0,3.0,Other,100000000.0
Flat,5.3,2.0,2.0,Other,10000000.0
House,3.0,2.0,1.0,Other,8000000.0
Flat,4.4,2.0,2.0,Other,9500000.0
House,5.0,5.0,5.0,Other,8000000.0
House,14.0,6.0,6.0,Other,15500000.0
House,14.0,6.0,6.0,Other,15500000.0
House,14.0,6.0,6.0,Other,13000000.0
House,14.0,6.0,6.0,Other,13000000.0
House,7.0,4.0,6.0,Other,19000000.0
House,7.0,3.0,2.0,Other,7200000.0
Flat,6.0,2.0,2.0,Other,10400000.0
House,4.0,5.0,3.0,Other,7200000.0
House,7.0,3.0,3.0,Other,4250000.0
House,19.0,2.0,3.0,Other,8500000.0
House,46.0,5.0,5.0,Other,40000000.0
House,5.0,3.0,1.0,Other,2200000.0
House,4.0,4.0,4.0,Other,11000000.0
House,5.0,4.0,1.0,Other,2800000.0
House,5.0,4.0,5.0,Other,6300000.0
Other,40.0,2.0,2.0,Punjab,30000000.0
Other,90.0,3.0,3.0,Punjab,10000000.0
House,3.0,2.0,2.0,Other,3500000.0
House,3.0,2.0,2.0,Other,3500000.0
House,3.5,3.0,5.0,Other,5000000.0
House,9.0,2.0,5.0,Punjab,7000000.0
House,5.0,5.0,3.0,Other,8000000.0
House,6.9421487603305785,5.0,4.0,Other,17000000.0
House,8.462809917355372,3.0,2.0,Other,9000000.0
House,9.190082644628099,7.0,5.0,Other,5000000.0
House,3.3057851239669422,3.0,3.0,Other,5000000.0
House,5.520661157024794,3.0,3.0,Other,12500000.0
House,5.950413223140496,4.0,4.0,Other,9000000.0
House,6.6115702479338845,5.0,5.0,Other,12500000.0
House,6.6115702479338845,5.0,5.0,Other,13000000.0
House,3.669421487603306,3.0,2.0,Other,8000000.0
House,5.0,6.0,7.0,Other,20000000.0
House,15.0,4.0,5.0,Other,25000000.0
House,20.0,7.0,6.0,Other,26000000.0
House,10.0,4.0,5.0,Other,21000000.0
House,10.0,6.0,6.0,Other,21000000.0
House,40.0,5.0,5.0,Other,19000000.0
House,24.0,10.0,7.0,Other,33000000.0
House,10.0,3.0,3.0,Other,13000000.0
House,10.0,6.0,6.0,Other,19000000.0
House,20.0,8.0,4.0,Other,45000000.0
House,5.0,2.0,1.0,Other,5500000.0
House,13.0,7.0,7.0,Other,27000000.0
House,10.0,5.0,6.0,Other,9500000.0
House,5.0,6.0,3.0,Other,4000000.0
House,8.0,5.0,4.0,Other,9900000.0
House,5.0,5.0,1.0,Other,3000000.0
House,5.0,3.0,5.0,Other,19000000.0
House,5.0,2.0,1.0,Other,2000000.0
House,5.0,4.0,3.0,Other,8000000.0
Other,180.0,2.0,2.0,Punjab,40000000.0
House,20.0,4.0,5.0,Punjab,30000000.0
House,6.0,5.0,5.0,Punjab,9000000.0
House,6.0,3.0,4.0,Punjab,8500000.0
House,9.0,4.0,5.0,Punjab,20000000.0
House,6.0,4.0,3.0,Punjab,5600000.0
House,20.0,8.0,6.0,Peshawar,75000000.0
Flat,6.9,3.0,3.0,Peshawar,13500000.0
House,5.0,5.0,5.0,Peshawar,21000000.0
House,8.4,7.0,6.0,Peshawar,15500000.0
House,7.0,6.0,6.0,Peshawar,25000000.0
House,24.0,5.0,6.0,Peshawar,70000000.0
House,2.0,3.0,3.0,Peshawar,13000000.0
House,10.0,9.0,6.0,Peshawar,66000000.0
House,20.0,8.0,5.0,Peshawar,79000000.0
House,5.0,6.0,6.0,Peshawar,19000000.0
House,5.0,6.0,6.0,Peshawar,26000000.0
House,5.0,8.0,5.0,Peshawar,23000000.0
House,5.0,8.0,7.0,Peshawar,29500000.0
House,4.0,5.0,5.0,Peshawar,18500000.0
House,7.0,5.0,5.0,Peshawar,31000000.0
House,2.5,4.0,4.0,Peshawar,8500000.0
House,7.0,5.0,5.0,Peshawar,28500000.0
House,10.0,10.0,5.0,Peshawar,46000000.0
House,10.0,6.0,6.0,Peshawar,40000000.0
House,20.0,9.0,7.0,Peshawar,82000000.0
House,2.2,3.0,3.0,Peshawar,8000000.0
House,10.0,7.0,6.0,Peshawar,43000000.0
House,14.0,5.0,5.0,Peshawar,75000000.0
House,16.0,8.0,6.0,Peshawar,47500000.0
Flat,6.1,3.0,3.0,Peshawar,13000000.0
House,4.0,4.0,4.0,Peshawar,18000000.0
House,7.0,7.0,5.0,Peshawar,27500000.0
House,20.0,10.0,6.0,Peshawar,75000000.0
House,20.0,9.0,6.0,Peshawar,75000000.0
Flat,4.4,2.0,2.0,Peshawar,8800000.0
House,10.0,9.0,7.0,Peshawar,43000000.0
House,3.0,7.0,6.0,Peshawar,21500000.0
Flat,4.9,2.0,2.0,Peshawar,11000000.0
House,22.0,5.0,5.0,Peshawar,93000000.0
House,50.0,9.0,7.0,Peshawar,160000000.0
House,20.0,6.0,6.0,Peshawar,60000000.0
House,5.0,6.0,6.0,Peshawar,26000000.0
Flat,3.0,1.0,1.0,Peshawar,8000000.0
Flat,5.8,4.0,3.0,Peshawar,32000000.0
House,5.0,3.0,3.0,Peshawar,12000000.0
House,10.0,8.0,6.0,Peshawar,55000000.0
House,7.0,7.0,5.0,Peshawar,16000000.0
House,5.0,5.0,5.0,Peshawar,22000000.0
House,3.0,4.0,4.0,Peshawar,11100000.000000002
House,20.0,10.0,6.0,Peshawar,75000000.0
House,10.0,10.0,6.0,Peshawar,40000000.0
House,2.0,3.0,3.0,Peshawar,9000000.0
House,20.0,10.0,6.0,Peshawar,125000000.0
House,8.0,6.0,6.0,Peshawar,32000000.0
House,12.0,6.0,6.0,Peshawar,40000000.0
Flat,7.6,3.0,3.0,Peshawar,21000000.0
House,10.0,7.0,6.0,Peshawar,43000000.0
House,5.0,6.0,6.0,Peshawar,19000000.0
House,7.0,6.0,6.0,Peshawar,31000000.0
House,7.0,7.0,5.0,Peshawar,35000000.0
House,7.0,7.0,6.0,Peshawar,31000000.0
House,24.0,6.0,6.0,Peshawar,165000000.0
House,3.0,4.0,4.0,Peshawar,9500000.0
House,10.0,7.0,5.0,Peshawar,45000000.0
House,2.5,4.0,4.0,Peshawar,11000000.0
Flat,4.9,2.0,2.0,Peshawar,11500000.0
House,5.0,8.0,5.0,Peshawar,37000000.0
House,40.0,9.0,6.0,Peshawar,115000000.0
House,5.0,7.0,6.0,Peshawar,28500000.0
House,20.0,5.0,5.0,Peshawar,60000000.0
House,3.0,5.0,5.0,Peshawar,10000000.0
House,10.0,3.0,3.0,Peshawar,65000000.0
House,7.0,6.0,6.0,Peshawar,28500000.0
House,10.0,7.0,5.0,Peshawar,53000000.0
House,10.0,3.0,3.0,Peshawar,65000000.0
House,5.0,4.0,4.0,Peshawar,22000000.0
House,20.0,10.0,6.0,Peshawar,105000000.0
House,20.0,8.0,6.0,Peshawar,77000000.0
House,20.0,10.0,6.0,Peshawar,130000000.0
House,40.0,5.0,5.0,Peshawar,130000000.0
House,10.0,9.0,6.0,Peshawar,65000000.0
House,5.0,6.0,6.0,Peshawar,30000000.0
Flat,3.7,1.0,1.0,Peshawar,9500000.0
House,40.0,5.0,5.0,Peshawar,145000000.0
Flat,2.7,1.0,1.0,Peshawar,7800000.0
Flat,1.5,2.0,2.0,Peshawar,2948000.0
House,4.0,4.0,4.0,Peshawar,13000000.0
House,9.0,6.0,6.0,Peshawar,36000000.0
House,10.0,7.0,5.0,Peshawar,43000000.0
House,10.0,7.0,5.0,Peshawar,41000000.0
House,10.0,9.0,7.0,Peshawar,35000000.0
House,3.0,7.0,6.0,Peshawar,25000000.0
House,6.0,6.0,5.0,Peshawar,25000000.0
House,3.0,4.0,4.0,Peshawar,11100000.000000002
House,10.0,5.0,5.0,Peshawar,37000000.0
House,5.0,6.0,6.0,Peshawar,21000000.0
House,3.0,5.0,5.0,Peshawar,14000000.0
House,5.0,6.0,6.0,Peshawar,16500000.0
House,4.0,5.0,5.0,Peshawar,18000000.0
House,20.0,5.0,6.0,Peshawar,47500000.0
House,12.0,5.0,6.0,Peshawar,52500000.0
House,20.0,10.0,5.0,Peshawar,80000000.0
House,5.0,6.0,6.0,Peshawar,28000000.0
House,4.0,6.0,6.0,Peshawar,19000000.0
House,10.0,5.0,6.0,Peshawar,54000000.0
Flat,6.4,3.0,3.0,Peshawar,16000000.0
House,10.0,7.0,6.0,Peshawar,45000000.0
House,7.0,6.0,6.0,Peshawar,35000000.0
Other,3.0,8.0,6.0,Peshawar,43000000.0
House,11.0,5.0,7.0,Peshawar,37000000.0
House,11.0,7.0,6.0,Peshawar,45000000.0
Flat,4.1,2.0,2.0,Peshawar,8350000.0
House,5.0,6.0,6.0,Peshawar,25000000.0
House,20.0,5.0,5.0,Peshawar,80000000.0
House,8.4,6.0,6.0,Peshawar,23000000.0
Flat,6.4,3.0,3.0,Peshawar,16000000.0
House,4.0,4.0,4.0,Peshawar,15500000.0
House,5.0,6.0,6.0,Peshawar,23000000.0
Other,14.2,2.0,2.0,Peshawar,32000000.0
House,5.0,5.0,6.0,Peshawar,27500000.0
House,40.0,8.0,6.0,Peshawar,160000000.0
House,5.0,8.0,6.0,Peshawar,34000000.0
Flat,3.3,1.0,1.0,Peshawar,7745000.0
Flat,5.3,2.0,2.0,Peshawar,12400000.0
House,30.0,9.0,6.0,Peshawar,38000000.0
Flat,4.0,2.0,2.0,Peshawar,9000000.0
House,2.0,4.0,4.0,Peshawar,11000000.0
House,5.0,8.0,5.0,Peshawar,19000000.0
Flat,3.4,1.0,1.0,Peshawar,8090000.000000001
House,5.0,7.0,6.0,Peshawar,29000000.0
Flat,2.8,1.0,1.0,Peshawar,5500000.0
Flat,4.9,2.0,2.0,Peshawar,11500000.0
Flat,7.1,3.0,3.0,Peshawar,16800000.0
House,7.0,7.0,6.0,Peshawar,19000000.0
Flat,3.4,1.0,1.0,Peshawar,7704000.000000001
Flat,7.1,3.0,3.0,Peshawar,16800000.0
Flat,3.4,1.0,1.0,Peshawar,6500000.0
Flat,4.9,2.0,2.0,Peshawar,11500000.0
Flat,3.3,1.0,1.0,Peshawar,6500000.0
Flat,4.9,2.0,2.0,Peshawar,11500000.0
House,3.0,6.0,5.0,Peshawar,16500000.0
Flat,7.5,3.0,3.0,Peshawar,19900000.0
House,12.0,5.0,6.0,Peshawar,57000000.0
Flat,3.3,1.0,1.0,Peshawar,7376000.000000001
Flat,5.4,3.0,3.0,Peshawar,11000000.0
Flat,6.5,3.0,3.0,Peshawar,12000000.0
Flat,6.9,3.0,3.0,Peshawar,16299999.999999998
House,7.0,8.0,5.0,Peshawar,53000000.0
House,20.0,9.0,5.0,Peshawar,52000000.0
House,10.0,6.0,6.0,Peshawar,45000000.0
Flat,4.9,2.0,2.0,Peshawar,11500000.0
Flat,3.4,1.0,1.0,Peshawar,7704000.000000001
House,3.0,4.0,4.0,Peshawar,9500000.0
Flat,3.7,1.0,1.0,Peshawar,9500000.0
House,20.0,5.0,5.0,Peshawar,125000000.0
Flat,5.8,3.0,3.0,Peshawar,18000000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,10.0,2.0,3.0,Peshawar,22000000.0
House,3.0,3.0,3.0,Peshawar,12000000.0
House,5.0,7.0,6.0,Peshawar,13000000.0
House,20.0,10.0,6.0,Peshawar,150000000.0
House,10.0,6.0,5.0,Peshawar,33000000.0
House,7.0,5.0,5.0,Peshawar,39500000.0
Flat,1.5,2.0,2.0,Peshawar,2948000.0
House,10.0,9.0,5.0,Peshawar,70000000.0
Flat,4.7,2.0,2.0,Peshawar,9800000.0
House,6.0,6.0,6.0,Peshawar,12000000.0
House,3.5,3.0,3.0,Peshawar,9000000.0
House,9.0,9.0,7.0,Peshawar,40000000.0
House,10.0,5.0,5.0,Peshawar,48000000.0
House,2.0,3.0,3.0,Peshawar,8500000.0
House,7.0,7.0,6.0,Peshawar,39000000.0
House,5.3,6.0,6.0,Peshawar,20000000.0
House,10.0,8.0,5.0,Peshawar,62000000.0
House,2.0,5.0,5.0,Peshawar,8500000.0
House,5.0,8.0,6.0,Peshawar,26500000.0
House,7.0,5.0,5.0,Peshawar,29000000.0
House,9.0,5.0,5.0,Peshawar,37000000.0
House,10.0,6.0,6.0,Peshawar,45000000.0
House,10.0,9.0,7.0,Peshawar,47000000.0
House,5.0,5.0,5.0,Peshawar,22000000.0
House,3.0,4.0,4.0,Peshawar,14000000.0
House,4.0,6.0,6.0,Peshawar,18000000.0
Flat,3.3,1.0,1.0,Peshawar,7744000.0
House,10.0,5.0,5.0,Peshawar,54000000.0
House,10.0,9.0,6.0,Peshawar,55000000.0
Flat,2.2,1.0,1.0,Peshawar,6500000.0
House,5.0,6.0,6.0,Peshawar,17500000.0
House,7.0,7.0,6.0,Peshawar,27000000.0
House,3.0,5.0,4.0,Peshawar,9500000.0
House,5.0,7.0,6.0,Peshawar,19000000.0
House,7.0,6.0,6.0,Peshawar,30000000.0
House,4.0,4.0,4.0,Peshawar,15500000.0
Flat,6.1,3.0,3.0,Peshawar,16800000.0
House,5.0,7.0,5.0,Peshawar,13500000.0
House,5.0,7.0,5.0,Peshawar,23000000.0
House,5.0,6.0,6.0,Peshawar,21000000.0
House,4.0,8.0,6.0,Peshawar,17500000.0
House,7.0,7.0,6.0,Peshawar,36000000.0
House,2.7,4.0,4.0,Peshawar,7200000.0
Flat,8.4,3.0,4.0,Peshawar,26000000.0
House,6.0,6.0,6.0,Peshawar,24000000.0
House,20.0,10.0,5.0,Peshawar,109000000.0
Flat,7.0,4.0,4.0,Peshawar,25000000.0
House,5.0,6.0,4.0,Peshawar,16000000.0
Flat,2.8,1.0,1.0,Peshawar,7500000.0
Flat,3.3,1.0,1.0,Peshawar,7745000.0
Flat,5.3,2.0,2.0,Peshawar,12400000.0
Flat,5.7,2.0,2.0,Peshawar,13500000.0
Flat,5.1,2.0,2.0,Peshawar,12000000.0
Flat,5.3,2.0,2.0,Peshawar,12400000.0
Flat,4.9,2.0,2.0,Peshawar,11500000.0
Flat,5.1,2.0,2.0,Peshawar,12000000.0
House,7.0,6.0,6.0,Peshawar,32000000.0
House,5.0,6.0,6.0,Peshawar,25000000.0
House,10.0,8.0,6.0,Peshawar,48000000.0
House,10.0,7.0,6.0,Peshawar,41000000.0
House,40.0,7.0,6.0,Peshawar,160000000.0
House,10.0,10.0,6.0,Peshawar,72000000.0
House,10.0,9.0,6.0,Peshawar,68000000.0
House,10.0,9.0,5.0,Peshawar,73000000.0
Flat,7.3,3.0,3.0,Peshawar,24500000.0
House,20.0,9.0,6.0,Peshawar,75000000.0
Flat,2.7,1.0,1.0,Peshawar,5000000.0
House,10.0,5.0,5.0,Peshawar,72000000.0
House,5.0,7.0,6.0,Peshawar,28000000.0
Flat,4.2,2.0,2.0,Peshawar,11000000.0
House,5.0,6.0,6.0,Peshawar,26000000.0
House,10.0,7.0,6.0,Peshawar,52000000.0
House,7.0,6.0,6.0,Peshawar,27000000.0
House,2.0,3.0,3.0,Peshawar,8500000.0
House,2.0,5.0,5.0,Peshawar,9500000.0
House,20.0,10.0,6.0,Peshawar,100000000.0
House,5.0,5.0,4.0,Peshawar,21500000.0
House,5.0,5.0,5.0,Peshawar,24500000.0
House,10.0,9.0,5.0,Peshawar,53000000.0
House,7.0,9.0,5.0,Peshawar,36000000.0
House,5.0,8.0,6.0,Peshawar,24000000.0
House,5.0,7.0,6.0,Peshawar,22500000.0
House,7.0,6.0,6.0,Peshawar,25000000.0
House,6.0,8.0,5.0,Peshawar,23000000.0
House,3.1,5.0,5.0,Peshawar,15500000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
Flat,2.6,1.0,1.0,Peshawar,5023000.0
House,10.0,6.0,6.0,Peshawar,34000000.0
House,20.0,6.0,6.0,Peshawar,115000000.0
House,5.0,6.0,6.0,Peshawar,15500000.0
House,4.0,6.0,6.0,Peshawar,25000000.0
House,3.0,7.0,6.0,Peshawar,21000000.0
House,10.0,7.0,6.0,Peshawar,41000000.0
Flat,7.8,4.0,4.0,Peshawar,14000000.0
House,10.0,4.0,4.0,Peshawar,28000000.0
House,7.0,8.0,5.0,Peshawar,41000000.0
Flat,8.0,3.0,3.0,Peshawar,25000000.0
Flat,7.0,3.0,4.0,Peshawar,25000000.0
House,22.0,5.0,5.0,Peshawar,140000000.0
House,10.0,10.0,6.0,Peshawar,73000000.0
House,12.0,4.0,3.0,Other,8900000.0
House,5.0,4.0,2.0,Other,2100000.0
House,9.0,5.0,6.0,Other,12500000.0
House,12.0,8.0,4.0,Other,14000000.0
House,12.0,8.0,4.0,Other,15000000.0
House,10.0,7.0,6.0,Other,22500000.0
House,8.0,5.0,4.0,Other,20000000.0
House,8.0,5.0,4.0,Other,11800000.0
Flat,7.3,3.0,3.0,Quetta,13500000.0
House,10.0,5.0,6.0,Other,18000000.0
House,15.0,5.0,6.0,Other,37000000.0
House,5.0,3.0,3.0,Other,7500000.0
House,20.0,5.0,6.0,Other,43000000.0
House,6.0,6.0,6.0,Other,16000000.0
House,11.0,5.0,5.0,Other,30000000.0
House,20.0,6.0,6.0,Other,39000000.0
House,10.0,5.0,5.0,Other,22000000.0
House,10.0,5.0,5.0,Other,30000000.0
House,7.0,4.0,6.0,Other,16000000.0
House,8.0,5.0,6.0,Other,27000000.0
House,5.0,4.0,5.0,Other,12000000.0
House,4.0,4.0,4.0,Other,6000000.0
House,3.0,3.0,4.0,Other,8000000.0
House,5.0,2.0,3.0,Other,7000000.0
House,20.0,9.0,7.0,Other,25000000.0
House,5.0,5.0,5.0,Other,6500000.0
Other,160.0,2.0,2.0,Other,14000000.0
House,4.0,3.0,3.0,Other,5500000.0
House,6.0,4.0,3.0,Other,5000000.0
House,140.0,11.0,10.0,Other,13000000.0
House,5.0,5.0,5.0,Other,10200000.0
House,20.0,5.0,5.0,Other,13000000.0
House,5.0,6.0,4.0,Other,9000000.0
House,20.0,5.0,5.0,Other,25000000.0
House,7.0,5.0,4.0,Other,6000000.0
House,5.0,2.0,1.0,Punjab,3000000.0
House,5.0,2.0,2.0,Punjab,7000000.0
House,5.0,4.0,5.0,Punjab,9500000.0
House,5.0,4.0,2.0,Punjab,6500000.0
House,8.0,5.0,4.0,Punjab,7500000.0
House,7.933884297520661,5.0,5.0,Other,20000000.0
House,7.933884297520661,5.0,5.0,Other,20000000.0
House,7.933884297520661,3.0,4.0,Other,4000000.0
House,7.933884297520661,3.0,4.0,Other,6000000.0
House,7.933884297520661,5.0,5.0,Other,20000000.0
House,7.933884297520661,5.0,5.0,Other,20000000.0
House,7.933884297520661,5.0,5.0,Other,20000000.0
House,5.0,5.0,5.0,Other,5000000.0
House,5.0,6.0,5.0,Other,9000000.0
House,10.0,3.0,3.0,Other,12000000.0
House,5.0,5.0,5.0,Other,4500000.0
House,5.0,5.0,5.0,Other,4500000.0
House,5.0,5.0,5.0,Other,4500000.0
House,4.0,3.0,4.0,Other,14000000.0
House,5.0,4.0,5.0,Other,17500000.0
House,12.0,5.0,5.0,Other,57500000.0
House,2.7,3.0,4.0,Other,8500000.0
House,3.5,3.0,3.0,Other,10000000.0
House,4.0,4.0,5.0,Other,13500000.0
House,5.0,4.0,5.0,Other,17500000.0
House,10.0,5.0,5.0,Other,22500000.0
House,5.0,4.0,4.0,Other,15000000.0
House,4.2,8.0,8.0,Other,17000000.0
House,4.0,3.0,3.0,Other,5000000.0
House,2.5,5.0,5.0,Punjab,2200000.0
House,2.5,2.0,2.0,Other,2000000.0
House,2.0,5.0,5.0,Other,3000000.0
House,2.5,1.0,1.0,Other,1600000.0
House,3.5,2.0,2.0,Other,3200000.0
House,6.9421487603305785,6.0,2.0,Other,3500000.0
House,5.0,5.0,5.0,Other,4500000.0
House,20.0,6.0,5.0,Other,9000000.0
House,6.3,2.0,1.0,Punjab,3500000.0
House,6.0,4.0,3.0,Other,12000000.0
House,7.0,4.0,5.0,Other,22500000.0
House,6.0,3.0,4.0,Other,19500000.0
House,5.0,3.0,4.0,Other,9500000.0
House,5.0,5.0,5.0,Other,17000000.0
House,5.0,5.0,6.0,Other,16000000.0
House,6.0,5.0,5.0,Other,28000000.0
House,9.0,5.0,6.0,Other,36500000.0
House,5.0,5.0,6.0,Other,17500000.0
House,4.5,3.0,4.0,Other,20000000.0
House,5.6,5.0,5.0,Other,26000000.0
House,2.0,5.0,5.0,Other,25000000.0
House,3.0,3.0,3.0,Other,10000000.0
House,10.0,5.0,6.0,Other,34000000.0
House,10.0,5.0,4.0,Other,20000000.0
House,400.0,5.0,5.0,Other,500000000.0
House,10.0,7.0,7.0,Other,30000000.0
House,2.0,6.0,3.0,Other,2850000.0
House,12.0,3.0,2.0,Other,18000000.0
House,2.0,3.0,1.0,Other,2200000.0
House,5.0,2.0,2.0,Other,4000000.0
House,5.0,4.0,3.0,Other,5500000.0
House,5.0,5.0,5.0,Other,12500000.0
House,2.0,2.0,2.0,Other,5500000.0
House,10.0,4.0,4.0,Other,19500000.0
House,5.0,5.0,5.0,Other,15000000.0
House,10.0,7.0,6.0,Other,36000000.0
House,5.0,5.0,6.0,Other,13000000.0
House,6.0,6.0,6.0,Other,15000000.0
House,6.0,3.0,4.0,Other,19800000.0
House,3.0,5.0,5.0,Other,5500000.0
House,10.0,5.0,5.0,Other,25000000.0
House,5.0,5.0,5.0,Other,11500000.0
House,5.0,3.0,3.0,Other,8500000.0
House,12.0,6.0,6.0,Other,34800000.0
House,5.0,5.0,5.0,Other,13000000.0
